name,navicode,latitude,longitude,type,username,expire
스타벅스 삼성바이오로직스,3232*1877,37.366789,126.659312,1,admin,20260806
스타벅스 쉐라톤그랜드인천,3232*1878,37.390205,126.645501,1,admin,20260806
스타벅스 송도호반써밋,3232*1879,37.415508,126.624129,1,admin,20260806
스타벅스 인천옥련DT,3232*1880,37.421305,126.645169,1,admin,20260806
스타벅스 송도캐슬파크,3232*1881,37.384548,126.641199,1,admin,20260806
스타벅스 송도첨단대로,3232*1882,37.370448,126.650399,1,admin,20260806
스타벅스 송도현대아울렛,3232*1883,37.381314,126.657929,1,admin,20260806
스타벅스 송도컨벤시아대로DT,3232*1884,37.382904,126.636972,1,admin,20260806
스타벅스 검단사거리역,3232*1885,37.602526,126.657419,1,admin,20260806
스타벅스 인천청라센트럴,3232*1886,37.534356,126.649286,1,admin,20260806
스타벅스 인천청라한신,3232*1887,37.532095,126.647078,1,admin,20260806
스타벅스 인천당하DT,3232*1888,37.593418,126.675556,1,admin,20260806
스타벅스 인천청라타워돔,3232*1889,37.534059,126.652344,1,admin,20260806
스타벅스 인천서구청DT,3232*1890,37.542416,126.676360,1,admin,20260806
스타벅스 인천청라,3232*1891,37.531943,126.652269,1,admin,20260806
스타벅스 인천검단DT,3232*1892,37.616850,126.688700,1,admin,20260806
스타벅스 루원시티,3232*1893,37.522948,126.669983,1,admin,20260806
스타벅스 인천공촌DT,3232*1894,37.551698,126.685352,1,admin,20260806
스타벅스 루원앨리스빌,3232*1895,37.521372,126.677538,1,admin,20260806
스타벅스 에이펙스청라,3232*1896,37.532505,126.640113,1,admin,20260806
스타벅스 인천청라DT,3232*1897,37.541413,126.647031,1,admin,20260806
스타벅스 검단신도시,3232*1898,37.592610,126.712776,1,admin,20260806
스타벅스 부평삼거리역DT,3232*1899,37.476627,126.710214,1,admin,20260806
스타벅스 인천구월아시아드,3232*1900,37.442715,126.708511,1,admin,20260806
스타벅스 인천터미널사거리,3232*1901,37.445260,126.700865,1,admin,20260806
스타벅스 인천서창,3232*1902,37.424128,126.749997,1,admin,20260806
스타벅스 인천간석DT,3232*1903,37.469719,126.690745,1,admin,20260806
스타벅스 인천예술회관역,3232*1904,37.449472,126.701438,1,admin,20260806
스타벅스 구월로데오,3232*1905,37.444201,126.702176,1,admin,20260806
스타벅스 구월길병원,3232*1906,37.451674,126.707490,1,admin,20260806
스타벅스 인천구월,3232*1907,37.446200,126.700997,1,admin,20260806
스타벅스 인천논현,3232*1908,37.399520,126.724920,1,admin,20260806
스타벅스 인천구월중앙,3232*1909,37.455870,126.714960,1,admin,20260806
스타벅스 간석중앙공원DT,3232*1910,37.463301,126.700723,1,admin,20260806
스타벅스 영종하늘도시,3232*1911,37.489643,126.561410,1,admin,20260806
스타벅스 영종도운서역,3232*1912,37.493991,126.492667,1,admin,20260806
스타벅스 인천공항중앙,3232*1913,37.449611,126.450031,1,admin,20260806
스타벅스 인스파이어리조트,3232*1914,37.465545,126.389622,1,admin,20260806
스타벅스 인천공항T2에어,3232*1915,37.465861,126.432822,1,admin,20260806
스타벅스 인천공항T2랜드B1,3232*1916,37.469500,126.433066,1,admin,20260806
스타벅스 인천공항T1에어4F,3232*1917,37.450192,126.450836,1,admin,20260806
스타벅스 동해IC DT,3232*1918,37.528896,129.104412,1,admin,20260806
스타벅스 설악쏘라노,3232*1919,38.210523,128.529071,1,admin,20260806
스타벅스 속초DT,3232*1920,38.189871,128.584412,1,admin,20260806
스타벅스 속초중앙로,3232*1921,38.202593,128.589453,1,admin,20260806
스타벅스 영랑호리조트,3232*1922,38.213347,128.577449,1,admin,20260806
스타벅스 속초교동DT,3232*1923,38.196641,128.571872,1,admin,20260806
스타벅스 속초금호DT,3232*1924,38.209054,128.580487,1,admin,20260806
스타벅스 춘천구봉산R,3232*1925,37.888442,127.775979,1,admin,20260806
스타벅스 춘천후평DT,3232*1926,37.879435,127.750579,1,admin,20260806
스타벅스 춘천석사DT,3232*1927,37.856608,127.739326,1,admin,20260806
스타벅스 춘천명동,3232*1928,37.879992,127.727521,1,admin,20260806
스타벅스 춘천이마트,3232*1929,37.863695,127.718745,1,admin,20260806
스타벅스 강원대,3232*1930,37.872749,127.745062,1,admin,20260806
스타벅스 춘천퇴계DT,3232*1931,37.855291,127.726209,1,admin,20260806
스타벅스 춘천후석로DT,3232*1932,37.873266,127.752245,1,admin,20260806
스타벅스 춘천온의,3232*1933,37.867636,127.720852,1,admin,20260806
스타벅스 비발디파크,3232*1934,37.645094,127.682234,1,admin,20260806
스타벅스 홍천DT,3232*1935,37.688587,127.877695,1,admin,20260806
스타벅스 강릉송정DT,3232*1936,37.771851,128.922839,1,admin,20260806
스타벅스 강릉강문해변,3232*1937,37.794712,128.918555,1,admin,20260806
스타벅스 강릉교동광장,3232*1938,37.764312,128.877061,1,admin,20260806
스타벅스 강릉안목항,3232*1939,37.771376,128.948725,1,admin,20260806
스타벅스 강릉IC DT,3232*1940,37.746746,128.872312,1,admin,20260806
스타벅스 강릉율곡DT,3232*1941,37.769884,128.892219,1,admin,20260806
스타벅스 강릉주문진,3232*1942,37.881130,128.831579,1,admin,20260806
스타벅스 강릉중앙로,3232*1943,37.754453,128.896222,1,admin,20260806
스타벅스 소노델피노,3232*1944,38.211965,128.494430,1,admin,20260806
스타벅스 원주반곡DT,3232*1945,37.319769,127.971709,1,admin,20260806
스타벅스 원주명륜DT,3232*1946,37.336007,127.949884,1,admin,20260806
스타벅스 원주무실,3232*1947,37.333019,127.930255,1,admin,20260806
스타벅스 원주혁신도시,3232*1948,37.323266,127.980932,1,admin,20260806
스타벅스 원주터미널,3232*1949,37.343860,127.931117,1,admin,20260806
스타벅스 원주시청,3232*1950,37.340718,127.923856,1,admin,20260806
스타벅스 오크밸리,3232*1951,37.434175,127.818544,1,admin,20260806
스타벅스 원주IC DT,3232*1952,37.379654,127.948884,1,admin,20260806
스타벅스 원주단구DT,3232*1953,37.328515,127.953443,1,admin,20260806
스타벅스 원주기업도시DT,3232*1954,37.371448,127.871560,1,admin,20260806
스타벅스 원주봉화산DT,3232*1955,37.353066,127.922218,1,admin,20260806
찌개로돈가스길,1111,35.822565,128.755145,2,admin,20260806
가야정,2222,35.823307,128.756087,2,admin,20260806
테스트정적코드,5555,37.123456,127.123456,2,testuser,20250810
테스트정적코드2,230459,37.123456,127.123456,2,testuser,20250810
테스트어드민코드,6666,37.123456,127.123456,2,admin,20260807
테스트어드민코드,7777,37.123456,127.123456,2,admin,20260807
